Wavelength	Blue_Dragon_Flow_basalt_00000.asd.sco	Blue_Dragon_Flow_basalt_00001.asd.sco	Cape_Brenton_Anorthosite_00000.asd.sco	Cape_Brenton_Anorthosite_00001.asd.sco	Cape_Brenton_Anorthosite_00002.asd.sco	Hematite_particulate_00000.asd.sco	Hvalfj054_00000.asd.sco	Hvalfj054_00001.asd.sco	Hvalfj054_00002.asd.sco	Kilauea_basalt_particulate_00000.asd.sco	Kilauea_basalt_rock_00000.asd.sco	Kilauea_basalt_rock_00001.asd.sco	Nontronite_00000.asd.sco	Olivine_San_Carlo_125-250_00000.asd.sco	Olivine_San_Carlos_250-1mm_00000.asd.sco	San_Carlos_B_rock00000.asd.sco	San_Carlos_B_rock00001.asd.sco	San_Carlos_B_rock00002.asd.sco	San_Carlos_B_rock00003.asd.sco
1304	7.40785449743271E-02	0.119322374463081	0.47273913025856	0.331191211938858	0.38330665230751	0.232412308454514	0.123374186456203	0.183762535452843	0.300371170043945	0.108284994959831	7.42405652999878E-02	6.55396953225136E-02	0.485357463359833	0.219010680913925	9.91763696074486E-02	8.41621831059456E-02	8.51914584636688E-02	8.11872556805611E-02	 0.128007769584656 
1305	7.40622654557228E-02	0.119199760258198	0.472656488418579	0.331204622983933	0.383160769939423	0.232197120785713	0.123377650976181	0.183599755167961	0.299927353858948	0.108276233077049	7.42212682962418E-02	6.55206888914108E-02	0.485696792602539	0.219636380672455	9.94647964835167E-02	0.08420280367136	8.53574350476265E-02	8.13035443425179E-02	 0.128045573830605 
1306	7.40454494953156E-02	0.119076184928417	0.47260320186615	0.331218034029007	0.383081287145615	0.23201459646225	0.123401045799255	0.183425962924957	0.29946956038475	0.108282566070557	7.42001533508301E-02	6.55179247260094E-02	0.486061990261078	0.220276281237602	9.97613966464996E-02	8.42211842536926E-02	8.55217278003693E-02	8.14032331109047E-02	 0.128085985779762 
1307	7.40113109350204E-02	0.118933238089085	0.472544580698013	0.331237345933914	0.383041054010391	0.231827065348625	0.123426765203476	0.183228954672813	0.299002587795258	0.108283147215843	7.41961374878883E-02	6.55185207724571E-02	0.486435681581497	0.220919564366341	0.100052878260612	8.42252224683762E-02	8.56815427541733E-02	8.14910754561424E-02	 0.128122270107269 
1308	7.40012153983116E-02	0.118814274668694	0.47250360250473	0.331244766712189	0.382969945669174	0.231646254658699	0.123443320393562	0.183036744594574	0.29851421713829	0.10828710347414	7.41730034351349E-02	6.55170306563377E-02	0.486764520406723	0.221575856208801	0.100358724594116	8.42327550053597E-02	8.58410075306892E-02	8.15851762890816E-02	 0.128162994980812 
1309	7.40142166614532E-02	0.11872348934412	0.472469061613083	0.331240624189377	0.382909744977951	0.231487780809402	0.123474434018135	0.182844340801239	0.298002898693085	0.108314633369446	7.41221383213997E-02	6.55272975564003E-02	0.487093269824982	0.222247704863548	0.100685454905033	8.42331275343895E-02	8.60092267394066E-02	8.16797167062759E-02	 0.128211125731468 
1310	7.40018114447594E-02	0.118603207170963	0.472462862730026	0.33124765753746	0.382835865020752	0.231332421302795	0.123494550585747	0.182641863822937	0.297494173049927	0.108321391046047	7.41036683320999E-02	6.55276924371719E-02	0.487367004156113	0.222900226712227	0.100998312234879	0.084239773452282	8.61686542630196E-02	8.17760527133942E-02	 0.128252536058426 
1311	7.39878565073013E-02	0.118467427790165	0.472485303878784	0.331255227327347	0.382724493741989	0.231162697076797	0.123493738472462	0.182424649596214	0.2969930768013	0.108301177620888	7.41022080183029E-02	6.55270740389824E-02	0.487591117620468	0.223539382219315	0.101289309561253	8.42511877417564E-02	8.63090381026268E-02	8.18700715899467E-02	 0.128291249275208 
1312	7.39708542823792E-02	0.118351832032204	0.472478061914444	0.331247985363007	0.382641851902008	0.231012403964996	0.12350033223629	0.182215839624405	0.296442478895187	0.108306147158146	7.40853697061539E-02	6.55156895518303E-02	0.48778310418129	0.224192351102829	0.101616948843002	8.42519775032997E-02	8.64678248763084E-02	8.19656997919083E-02	 0.12832410633564 
1313	7.39273205399513E-02	0.118223875761032	0.472473323345184	0.331234097480774	0.382593631744385	0.23088812828064	0.123515836894512	0.182005256414413	0.295880705118179	0.108337439596653	7.40816816687584E-02	6.54913485050201E-02	0.487954944372177	0.224833533167839	0.101960547268391	8.42483416199684E-02	0.08664820343256	8.20674672722816E-02	 0.128356620669365 
1314	7.39065408706665E-02	0.118118293583393	0.472485989332199	0.331237196922302	0.382518827915192	0.230767503380775	0.123525835573673	0.181798085570335	0.295300990343094	0.108335345983505	7.40666016936302E-02	6.54769688844681E-02	0.488076418638229	0.22549332678318	0.102303683757782	8.42509865760803E-02	0.086803562939167	8.21643248200417E-02	 0.128387272357941 
1315	7.39166364073753E-02	0.11804772913456	0.472451478242874	0.331227898597717	0.382413297891617	0.230630278587341	0.123520947992802	0.181602463126183	0.294674575328827	0.108312234282494	7.40303248167038E-02	6.54523000121117E-02	0.488131523132324	0.226160779595375	0.102658301591873	8.42482298612595E-02	8.69281217455864E-02	8.22538509964943E-02	 0.128412440419197 
1316	7.38933756947517E-02	0.117955148220062	0.472468554973602	0.331220686435699	0.382329702377319	0.230524659156799	0.123524449765682	0.181389003992081	0.294039577245712	0.108304336667061	0.07400181889534	6.54373168945313E-02	0.488170325756073	0.226828515529633	0.103021495044231	8.42444449663162E-02	0.087088830769062	8.23475942015648E-02	 0.128426656126976 
1317	7.38486498594284E-02	0.117846310138702	0.472561836242676	0.331227779388428	0.382235169410706	0.230432435870171	0.123537175357342	0.181169018149376	0.293409496545792	0.10827974230051	7.39706233143806E-02	6.54441490769386E-02	0.488126754760742	0.227507576346397	0.103388354182243	8.42609629034996E-02	8.72588381171227E-02	8.24417099356651E-02	 0.128432899713516 
1318	7.38207027316093E-02	0.117759138345718	0.472610980272293	0.331236362457275	0.382167160511017	0.230372473597527	0.123544283211231	0.180945456027985	0.292754530906677	0.108269140124321	7.39510878920555E-02	6.54342100024223E-02	0.488143473863602	0.228171825408936	0.10375165194273	8.42487215995789E-02	0.08742306381464	8.25325474143028E-02	 0.128441497683525 
1319	7.37781971693039E-02	0.117677815258503	0.472636491060257	0.331239104270935	0.38214972615242	0.230358839035034	0.123558357357979	0.18070724606514	0.292084485292435	0.108283422887325	0.073931910097599	6.54014199972153E-02	0.488152772188187	0.228821620345116	0.104118570685387	8.42059403657913E-02	8.76207426190376E-02	8.26291888952255E-02	 0.128436714410782 
1320	7.37487822771072E-02	0.117600813508034	0.472700089216232	0.331249743700027	0.382102012634277	0.230331569910049	0.12355975061655	0.18047870695591	0.291391968727112	0.10829371958971	7.39220753312111E-02	6.53944462537766E-02	0.488205790519714	0.229494839906693	0.104500196874142	8.41809883713722E-02	8.77998173236847E-02	8.27202647924423E-02	 0.128442719578743 
1321	7.37405493855476E-02	0.117535538971424	0.472768247127533	0.331273138523102	0.38204500079155	0.230305686593056	0.123543463647366	0.180249199271202	0.290687024593353	0.1083083152771	7.39274024963379E-02	6.53981193900108E-02	0.488275349140167	0.230169758200645	0.104884646832943	8.41478705406189E-02	8.79591107368469E-02	8.27979445457459E-02	 0.128450140357018 
1322	7.37367421388626E-02	0.117480024695396	0.472826033830643	0.331291735172272	0.381985247135162	0.230301812291145	0.123538933694363	0.180024564266205	0.289947628974915	0.108305558562279	7.39348232746124E-02	6.54006004333496E-02	0.488394916057587	0.230838432908058	0.105257764458656	8.41233134269714E-02	8.81057381629944E-02	8.28840434551239E-02	 0.128473907709122 
1323	7.37009197473526E-02	0.117417514324188	0.472932547330856	0.331310719251633	0.381903171539307	0.230304628610611	0.123544216156006	0.179820626974106	0.289218544960022	0.10832192748785	7.39267468452454E-02	0.065403588116169	0.488591313362122	0.231537848711014	0.10566908121109	8.41037333011627E-02	8.82799103856087E-02	8.29913020133972E-02	 0.128488257527351 
1324	7.36679509282112E-02	0.117354817688465	0.473052620887756	0.331346839666367	0.381856173276901	0.230331167578697	0.123532235622406	0.179619088768959	0.288479328155518	0.108321994543076	7.39296302199364E-02	6.54129981994629E-02	0.48880472779274	0.23222017288208	0.106090776622295	8.40822830796242E-02	8.84508863091469E-02	8.30710977315903E-02	 0.128508314490318 
1325	7.36447125673294E-02	0.117308430373669	0.473145067691803	0.331377446651459	0.381821304559708	0.230357512831688	0.123532176017761	0.179403960704803	0.28771099448204	0.10832654684782	7.39316791296005E-02	6.54198080301285E-02	0.489064574241638	0.232910871505737	0.106505900621414	8.40641781687737E-02	8.86249095201492E-02	8.31651389598846E-02	 0.128520116209984 
1326	7.36166313290596E-02	0.117278657853603	0.473219245672226	0.331420630216599	0.381808668375015	0.230407252907753	0.123542115092278	0.179195001721382	0.286940485239029	0.108325608074665	7.39353001117706E-02	6.54167011380196E-02	0.489393800497055	0.233595356345177	0.106922835111618	0.084040455520153	8.88078063726425E-02	8.32675471901894E-02	 0.128531232476234 
1327	7.35940635204315E-02	0.117232695221901	0.47331377863884	0.331447660923004	0.38178563117981	0.230460703372955	0.123556368052959	0.178978160023689	0.286146819591522	0.108335442841053	7.39280357956886E-02	6.54159933328629E-02	0.489728420972824	0.234292194247246	0.107346877455711	8.40210765600204E-02	8.89815166592598E-02	8.33695977926254E-02	 0.128532320261002 
1328	7.35936462879181E-02	0.1171904951334	0.473407119512558	0.331457883119583	0.381773829460144	0.230505332350731	0.123574338853359	0.178742632269859	0.285315036773682	0.108354777097702	7.39158987998962E-02	6.54272064566612E-02	0.490077763795853	0.234999924898148	0.107771627604961	8.40161591768265E-02	8.91461297869682E-02	8.34732055664063E-02	 0.128520533442497 
1329	7.35619589686394E-02	0.11714193969965	0.473498940467834	0.331488221883774	0.381753444671631	0.230572760105133	0.123580411076546	0.178519114851952	0.284490406513214	0.10835724323988	7.39145278930664E-02	6.54215961694717E-02	0.49044868350029	0.235699102282524	0.108198016881943	8.39916616678238E-02	0.089324414730072	8.35679993033409E-02	 0.12852668762207 
1330	7.35032856464386E-02	0.117075279355049	0.473590970039368	0.331523925065994	0.381727814674377	0.23066720366478	0.123593397438526	0.178304478526115	0.28366681933403	0.108349658548832	7.39136040210724E-02	6.53976276516914E-02	0.49087056517601	0.236391350626945	0.108629025518894	8.39564800262451E-02	8.95106792449951E-02	8.36601629853249E-02	 0.128538653254509 
1331	7.34773501753807E-02	0.117034941911697	0.473717331886292	0.331567913293839	0.381719499826431	0.230765715241432	0.123598992824554	0.17808672785759	0.282830685377121	0.10836074501276	7.39045515656471E-02	6.53885751962662E-02	0.49127185344696	0.237105906009674	0.109069295227528	8.39236080646515E-02	8.96897912025452E-02	8.37596952915192E-02	 0.128546476364136 
1332	7.34643340110779E-02	0.117005094885826	0.473859369754791	0.331630945205688	0.381718933582306	0.230874508619308	0.123581506311893	0.177866578102112	0.28197768330574	0.108374625444412	7.38997086882591E-02	6.53825402259827E-02	0.49169185757637	0.237827181816101	0.109509505331516	8.38819518685341E-02	8.98625999689102E-02	8.38536396622658E-02	 0.128567889332771 
1333	7.34294429421425E-02	0.116980746388435	0.473993092775345	0.331679940223694	0.381718516349792	0.230979382991791	0.123589873313904	0.177650973200798	0.281135439872742	0.108382046222687	7.38974884152412E-02	6.53783455491066E-02	0.492079019546509	0.238550052046776	0.109959237277508	8.38490724563599E-02	9.00547429919243E-02	0.083952784538269	 0.128568783402443 
1334	7.33969435095787E-02	0.116974875330925	0.474122107028961	0.331701129674912	0.381701022386551	0.231079950928688	0.123616024851799	0.177429720759392	0.28027468919754	0.108401857316494	7.38793984055519E-02	6.53830245137215E-02	0.492451637983322	0.239276498556137	0.110417418181896	8.38185697793961E-02	9.02493894100189E-02	8.40611681342125E-02	 0.128540709614754 
1335	7.33652710914612E-02	0.116948179900646	0.474271863698959	0.331754922866821	0.381713330745697	0.231197029352188	0.123624093830585	0.17721776664257	0.279438138008118	0.108407132327557	7.38740339875221E-02	6.53717964887619E-02	0.492796123027802	0.240010172128677	0.110875159502029	8.37850645184517E-02	9.04451459646225E-02	8.41653421521187E-02	 0.128540605306625 
1336	7.33086317777634E-02	0.116909079253674	0.474415153264999	0.331832319498062	0.381740361452103	0.231309100985527	0.123630009591579	0.177016064524651	0.278621405363083	0.10838670283556	7.38874524831772E-02	6.53445273637772E-02	0.493108630180359	0.240742564201355	0.111332848668098	8.37506949901581E-02	9.06608700752258E-02	8.42597559094429E-02	 0.128552719950676 
1337	7.32696652412415E-02	0.116878502070904	0.474565118551254	0.331876546144485	0.381757318973541	0.231435850262642	0.123633898794651	0.176798567175865	0.277777016162872	0.108384877443314	7.38859176635742E-02	6.53361231088638E-02	0.493406534194946	0.241478204727173	0.111796773970127	8.37171152234077E-02	9.08613801002502E-02	0.084362655878067	 0.128548502922058 
1338	7.32585117220879E-02	0.116840668022633	0.474774450063705	0.331924736499786	0.381816625595093	0.231607690453529	0.123627364635468	0.176578313112259	0.276932299137115	0.108401224017143	0.073882132768631	6.53311237692833E-02	0.493709087371826	0.242230713367462	0.112267427146435	0.083683967590332	9.10490751266479E-02	8.44796970486641E-02	 0.128557339310646 
1339	7.32310488820076E-02	0.116821557283401	0.474955976009369	0.331993043422699	0.381852507591248	0.231753915548325	0.123635485768318	0.176374107599258	0.276108622550964	0.108406521379948	7.38769397139549E-02	6.53278082609177E-02	0.493998825550079	0.242992147803307	0.11274928599596	8.36543291807175E-02	9.12481248378754E-02	8.45895260572433E-02	 0.128557592630386 
1340	7.31902122497559E-02	0.116821430623531	0.475105166435242	0.332042425870895	0.381862461566925	0.231883063912392	0.123653881251812	0.176162019371986	0.275268137454987	0.108403779566288	7.38589093089104E-02	6.53422251343727E-02	0.494271457195282	0.243746981024742	0.113237231969833	0.083629809319973	9.14456322789192E-02	8.46959352493286E-02	 0.128533989191055 
1341	7.31596276164055E-02	0.116814665496349	0.475277811288834	0.332108318805695	0.381883472204208	0.232025638222694	0.123667843639851	0.175963193178177	0.27445188164711	0.108412198722363	7.38570317625999E-02	6.53454288840294E-02	0.494527906179428	0.24452106654644	0.113730005919933	8.36020857095718E-02	9.16550755500793E-02	8.48053693771362E-02	 0.128526359796524 
1342	7.31311142444611E-02	0.116806410253048	0.475436151027679	0.332189917564392	0.381880581378937	0.232150137424469	0.123684570193291	0.175788789987564	0.273650318384171	0.108420349657536	7.38652572035789E-02	6.53343796730042E-02	0.494757562875748	0.245312944054604	0.114227466285229	8.35698395967484E-02	9.18757319450378E-02	8.49072337150574E-02	 0.128525897860527 
1343	0.073100209236145	0.11679894477129	0.475607961416245	0.332275986671448	0.38189834356308	0.232295677065849	0.123695470392704	0.175595656037331	0.272859841585159	0.108426220715046	7.38614052534103E-02	6.53305575251579E-02	0.494966119527817	0.246095433831215	0.114729143679142	8.35391879081726E-02	9.20881628990173E-02	8.50172266364098E-02	 0.128521680831909 
1344	7.30737000703812E-02	0.116798967123032	0.475800633430481	0.332386612892151	0.381939738988876	0.232470542192459	0.123698748648167	0.175385564565659	0.272080928087235	0.10844112187624	7.38573968410492E-02	6.53354749083519E-02	0.495142579078674	0.246879085898399	0.115243896842003	8.35102722048759E-02	9.22998785972595E-02	8.51331725716591E-02	 0.128510013222694 
1345	0.073044016957283	0.116788394749165	0.475990563631058	0.332461357116699	0.381966799497604	0.232630580663681	0.123706422746181	0.17519199848175	0.271306037902832	0.108452454209328	7.38594010472298E-02	0.065328873693943	0.495333403348923	0.247672960162163	0.115751773118973	8.34800750017166E-02	0.092518575489521	8.52510929107666E-02	 0.128512978553772 
1346	7.30068609118462E-02	0.116769216954708	0.476201951503754	0.332514941692352	0.381995350122452	0.232796594500542	0.123713694512844	0.175002634525299	0.270553827285767	0.108458705246449	7.38606378436089E-02	6.53182417154312E-02	0.495517402887344	0.248469889163971	0.116243965923786	8.34498256444931E-02	9.27322432398796E-02	0.085380457341671	 0.128532826900482 
1347	7.29745700955391E-02	0.116755068302155	0.476381719112396	0.332583993673325	0.382022053003311	0.232949867844582	0.123721040785313	0.1748106777668	0.269789189100266	0.108461536467075	7.38528817892075E-02	6.53065145015717E-02	0.495694309473038	0.249268785119057	0.116761803627014	8.34166407585144E-02	9.29542556405067E-02	8.54986310005188E-02	 0.128538057208061 
1348	7.29453340172768E-02	0.116738833487034	0.476543575525284	0.332643121480942	0.382045954465866	0.233077377080917	0.123726047575474	0.174633622169495	0.269017785787582	0.108466953039169	7.38419145345688E-02	6.52885958552361E-02	0.495885610580444	0.250087797641754	0.117298506200314	8.33778530359268E-02	9.31935831904411E-02	8.56090486049652E-02	 0.128546610474586 
1349	7.29181915521622E-02	0.116716988384724	0.476708292961121	0.332691550254822	0.382062613964081	0.233231395483017	0.123745441436768	0.17445133626461	0.268251121044159	0.108470179140568	7.38414525985718E-02	6.52671009302139E-02	0.496054232120514	0.25088632106781	0.117820717394352	8.33447799086571E-02	9.34281721711159E-02	8.57251286506653E-02	 0.12855264544487 
1350	7.28861317038536E-02	0.116707675158978	0.476868569850922	0.332769513130188	0.382087767124176	0.233394041657448	0.123762391507626	0.17425574362278	0.267479091882706	0.108458310365677	7.38360956311226E-02	6.52578622102737E-02	0.496234387159348	0.251713365316391	0.118372246623039	8.33112001419067E-02	9.36551839113235E-02	0.085845522582531	 0.128548100590706 
1351	7.28554502129555E-02	0.116706855595112	0.477030366659164	0.33285066485405	0.382110774517059	0.233538150787354	0.123751811683178	0.174043625593185	0.266705423593521	0.108447358012199	0.07382433116436	6.52372464537621E-02	0.496414721012115	0.252534449100494	0.118939593434334	8.32882523536682E-02	9.38792303204536E-02	8.59583839774132E-02	 0.128540575504303 
1352	7.28247314691544E-02	0.116701126098633	0.47720468044281	0.332911103963852	0.382119923830032	0.233686819672585	0.123754814267159	0.173835247755051	0.265937119722366	0.108442738652229	0.073815144598484	6.52188658714294E-02	0.496577918529511	0.253350585699081	0.119490586221218	8.32615196704865E-02	9.41036343574524E-02	8.60706716775894E-02	 0.128541082143784 
1353	7.27909281849861E-02	0.116693891584873	0.47740113735199	0.332944512367249	0.382104605436325	0.23384515941143	0.123754136264324	0.17361906170845	0.26517179608345	0.10843601077795	7.38138481974602E-02	0.065199226140976	0.496738731861115	0.254167854785919	0.120033256709576	8.32427591085434E-02	9.43206250667572E-02	8.61846059560776E-02	 0.128548637032509 
1354	7.27564767003059E-02	0.116688586771488	0.477560490369797	0.332995384931564	0.382115244865417	0.233975157141685	0.123754650354385	0.173400223255157	0.264386147260666	0.108432590961456	7.38046541810036E-02	6.51786401867867E-02	0.496883183717728	0.25499427318573	0.120584681630135	8.32075402140617E-02	9.45436507463455E-02	8.62998887896538E-02	 0.128548234701157 
1355	7.27208182215691E-02	0.116689369082451	0.477707952260971	0.333056658506393	0.38214173913002	0.234089687466621	0.123756267130375	0.17318294942379	0.263594806194305	0.108437485992908	7.37806782126427E-02	6.51519820094109E-02	0.497007846832275	0.255808234214783	0.121132418513298	8.31598415970802E-02	9.47621762752533E-02	0.086408331990242	 0.128543063998222 
1356	7.26905465126038E-02	0.116673268377781	0.477849990129471	0.333087950944901	0.382128179073334	0.234201848506927	0.123759165406227	0.172948107123375	0.262795239686966	0.108433797955513	7.37783312797546E-02	6.51338025927544E-02	0.497123181819916	0.256647944450378	0.121696524322033	8.31261277198792E-02	9.50018167495728E-02	8.65233615040779E-02	 0.128545135259628 
1357	7.26610869169235E-02	0.116653136909008	0.477990537881851	0.333115547895432	0.382115095853806	0.234297588467598	0.123762428760529	0.172706887125969	0.262001007795334	0.108429260551929	7.37973526120186E-02	6.51204064488411E-02	0.497261345386505	0.257515251636505	0.122272439301014	8.30904170870781E-02	9.52585786581039E-02	8.66441279649735E-02	 0.128552868962288 
1358	7.26329982280731E-02	0.116632379591465	0.478109508752823	0.333136409521103	0.382096469402313	0.234406858682632	0.123765505850315	0.172454297542572	0.261158913373947	0.108420848846436	7.37888887524605E-02	6.51039481163025E-02	0.497333556413651	0.258375853300095	0.12284878641367	8.30619931221008E-02	9.54996272921562E-02	8.67712572216988E-02	 0.128552436828613 
1359	0.072613961994648	0.116597384214401	0.478215754032135	0.333136767148972	0.382045269012451	0.234523788094521	0.123771242797375	0.172191455960274	0.260310560464859	0.108407393097878	0.073772206902504	6.50941357016563E-02	0.497380971908569	0.259245753288269	0.123437076807022	8.30506756901741E-02	0.095743864774704	8.69029685854912E-02	 0.128552421927452 
1360	7.25858882069588E-02	0.116575807332993	0.478328615427017	0.33314511179924	0.382014513015747	0.234632551670074	0.12377805262804	0.171920210123062	0.25942063331604	0.108400203287601	0.073763832449913	0.065077468752861	0.497392863035202	0.260114371776581	0.124022506177425	0.083021305501461	9.59976613521576E-02	8.70323330163956E-02	 0.128555074334145 
1361	7.25480541586876E-02	0.116562314331532	0.478412091732025	0.333151578903198	0.382003635168076	0.234742239117622	0.123780690133572	0.171654880046844	0.25849461555481	0.108388550579548	7.37391784787178E-02	6.50487914681435E-02	0.497367233037949	0.26097646355629	0.12460333108902	8.29818248748779E-02	9.62445363402367E-02	8.71699973940849E-02	 0.128553286194801 
1362	0.072518415749073	0.116541475057602	0.47851949930191	0.333156824111938	0.381966978311539	0.234842777252197	0.123788766562939	0.171343252062798	0.257518947124481	0.108384132385254	7.37302899360657E-02	6.50337189435959E-02	0.497296392917633	0.261860489845276	0.12519708275795	0.082948349416256	9.64959487318993E-02	0.087301105260849	 0.128548622131348 
1363	7.24945664405823E-02	0.116521000862122	0.478660136461258	0.333160579204559	0.381909728050232	0.23493555188179	0.123806111514568	0.171006709337234	0.256531208753586	0.108390249311924	7.37430974841118E-02	6.50232657790184E-02	0.497208714485168	0.262751996517181	0.125796467065811	8.29066336154938E-02	0.096762627363205	8.74234735965729E-02	 0.128542676568031 
1364	7.24630057811737E-02	0.116498537361622	0.478759080171585	0.333155959844589	0.381862819194794	0.235021531581879	0.123812809586525	0.170653432607651	0.255463093519211	0.108386382460594	7.37419724464417E-02	6.50116056203842E-02	0.497045934200287	0.263653755187988	0.126403465867043	8.28754603862762E-02	9.70280095934868E-02	8.75518620014191E-02	 0.128544613718987 
1365	7.24291801452637E-02	0.116478592157364	0.478858351707459	0.333165258169174	0.381831705570221	0.235103532671928	0.123814396560192	0.170283451676369	0.2543685734272	0.108383886516094	7.37349912524223E-02	6.50109499692917E-02	0.49686336517334	0.26458939909935	0.127024441957474	8.28588902950287E-02	9.72939878702164E-02	8.76869708299637E-02	 0.128556057810783 
1366	7.24015086889267E-02	0.116453506052494	0.478949993848801	0.333158224821091	0.381782591342926	0.2351925522089	0.123826555907726	0.169878512620926	0.253166258335114	0.108380563557148	0.073732390999794	6.50039911270142E-02	0.496585339307785	0.265509873628616	0.127645611763	8.28331634402275E-02	9.75543707609177E-02	8.78202617168427E-02	 0.128552228212357 
1367	7.23718255758286E-02	0.116430096328259	0.479013800621033	0.333131402730942	0.381724894046783	0.235279604792595	0.123842291533947	0.169473141431808	0.251896917819977	0.108365744352341	7.37315192818642E-02	6.49834796786308E-02	0.496256232261658	0.26642382144928	0.128272771835327	8.28028544783592E-02	9.78125184774399E-02	8.79570692777634E-02	 0.128546237945557 
1368	7.23411813378334E-02	0.116394430398941	0.479081839323044	0.333107709884644	0.381664156913757	0.235362112522125	0.123850390315056	0.169004946947098	0.250537365674973	0.108363457024097	7.37277045845985E-02	6.49805888533592E-02	0.495820432901382	0.267346382141113	0.128900647163391	8.27774852514267E-02	9.80815216898918E-02	0.088084988296032	 0.128541499376297 
1369	7.23149701952934E-02	0.116346344351768	0.479156404733658	0.333080410957336	0.381595760583878	0.235451102256775	0.123869515955448	0.168499007821083	0.249099686741829	0.108376987278461	7.37253278493881E-02	6.49990141391754E-02	0.495324850082397	0.268277734518051	0.129530057311058	0.082758866250515	9.83491018414497E-02	8.81987810134888E-02	 0.128521934151649 
1370	7.22912177443504E-02	0.116302013397217	0.479220747947693	0.333051651716232	0.381521165370941	0.235532194375992	0.123875498771667	0.167935833334923	0.247553020715714	0.108375959098339	7.37195760011673E-02	6.49942830204964E-02	0.494697213172913	0.269205808639526	0.130168050527573	8.27279761433601E-02	9.86197665333748E-02	8.83322954177856E-02	 0.128510519862175 
1371	7.22674131393433E-02	0.116259321570396	0.479284226894379	0.333026677370071	0.381445199251175	0.235603898763657	0.123862542212009	0.167325049638748	0.24591988325119	0.108373731374741	7.37126618623734E-02	6.49843886494637E-02	0.493976712226868	0.270141899585724	0.130816504359245	8.26874822378159E-02	9.89107191562653E-02	8.84817913174629E-02	 0.1285190731287 
1372	7.22403451800346E-02	0.116205111145973	0.479329586029053	0.332989603281021	0.381363719701767	0.235676839947701	0.123857013881207	0.166662260890007	0.244187623262405	0.108369171619415	7.37011954188347E-02	6.49770796298981E-02	0.493131756782532	0.271077275276184	0.131463721394539	8.26581418514252E-02	9.91915166378021E-02	8.86141881346703E-02	 0.128510162234306 
1373	7.22183063626289E-02	0.116149134933949	0.479387134313583	0.332954347133636	0.381277918815613	0.235758185386658	0.123849160969257	0.165959298610687	0.242363318800926	0.108351595699787	7.36790969967842E-02	6.49538859724998E-02	0.49220883846283	0.272005438804626	0.132118359208107	8.26323553919792E-02	9.94643047451973E-02	8.87569189071655E-02	 0.128491744399071 
1374	7.21935257315636E-02	0.116088569164276	0.479414224624634	0.33291107416153	0.381189346313477	0.235830038785934	0.123848706483841	0.165189266204834	0.240421637892723	0.108342014253139	7.36702457070351E-02	6.49380385875702E-02	0.491115212440491	0.272953808307648	0.132777750492096	8.25987532734871E-02	9.97393205761909E-02	8.88899937272072E-02	 0.128472670912743 
1375	7.21611157059669E-02	0.116018936038017	0.479423612356186	0.332866281270981	0.381102949380875	0.235901042819023	0.12385430932045	0.164367854595184	0.238356605172157	0.108337581157684	7.36706107854843E-02	6.49366900324821E-02	0.489891558885574	0.273933053016663	0.133449882268906	8.25660228729248E-02	0.100016832351685	0.089003674685955	 0.128453373908997 
1376	7.21319913864136E-02	0.115939803421497	0.479402929544449	0.332799732685089	0.381008416414261	0.235953614115715	0.123861074447632	0.163480192422867	0.236223250627518	0.108336314558983	7.36619830131531E-02	6.49290680885315E-02	0.488524377346039	0.27489373087883	0.134107515215874	8.25416892766953E-02	0.100297056138515	8.91154035925865E-02	 0.128420874476433 
1377	7.20939710736275E-02	0.115861505270004	0.479359239339828	0.332715719938278	0.38088595867157	0.23601108789444	0.123862110078335	0.162513449788094	0.233970746397972	0.10832691192627	7.36555978655815E-02	6.49079233407974E-02	0.486978501081467	0.275829523801804	0.134765818715096	8.25011804699898E-02	0.100557036697865	8.92430543899536E-02	 0.128383085131645 
1378	7.20677673816681E-02	0.115782462060452	0.479286313056946	0.332621037960052	0.38075652718544	0.236077815294266	0.123861595988274	0.161466032266617	0.231561318039894	0.108309663832188	0.073654904961586	6.48753792047501E-02	0.4852434694767	0.276807129383087	0.135449320077896	8.24456810951233E-02	0.10082184523344	8.93606618046761E-02	 0.128334641456604 
1379	7.20464438199997E-02	0.115700520575047	0.47917652130127	0.332508474588394	0.380591511726379	0.236139938235283	0.123861685395241	0.160354301333427	0.229070663452148	0.108295492827892	7.36375376582146E-02	6.48519098758698E-02	0.483316898345947	0.277782678604126	0.136132091283798	8.23930129408836E-02	0.101090386509895	8.94695296883583E-02	 0.128275260329247 
1380	0.072034128010273	0.115615487098694	0.479059278964996	0.332391798496246	0.380418360233307	0.236213609576225	0.123858116567135	0.159164220094681	0.226468071341515	0.108275637030602	7.36026987433434E-02	6.48260712623596E-02	0.481236785650253	0.278749734163284	0.136819064617157	0.082342341542244	0.101356416940689	8.95742624998093E-02	 0.128203630447388 
1381	7.19989687204361E-02	0.115524858236313	0.478837996721268	0.332209229469299	0.380165934562683	0.236263915896416	0.123852498829365	0.157919302582741	0.223785564303398	0.108262047171593	7.35836699604988E-02	6.47981911897659E-02	0.478886783123016	0.279742389917374	0.137512147426605	8.22790265083313E-02	0.101623810827732	8.96697342395782E-02	 0.128122732043266 
