wvs	L_nont_mars	L_nont_moon	L_nont_europa	iof_mix_mars	iof_nont_moon	iof_nont_europa
1.006	63.123554	94.685333	18.208719	0.41684807	0.41684805	0.41684804
1.008	65.150963	97.726448	18.793547	0.41856398	0.418564	0.41856397
1.01	65.221855	97.832779	18.813995	0.42027999	0.42027998	0.42027999
1.012	65.009872	97.514809	18.752848	0.421856	0.42185599	0.42185595
1.0140001	64.7855	97.178253	18.688128	0.42343202	0.42343204	0.42343205
1.016	64.428108	96.642159	18.58503	0.42528406	0.42528407	0.42528404
1.018	64.460243	96.690369	18.594301	0.42741202	0.42741205	0.42741206
1.02	64.179573	96.269356	18.513338	0.42954001	0.42954	0.42954002
1.022	64.291672	96.437508	18.545675	0.43151601	0.43151601	0.431516
1.024	64.889664	97.334488	18.718172	0.43349209	0.43349207	0.43349209
1.026	64.921326	97.381989	18.727306	0.43537006	0.43537005	0.43537005
1.028	64.834244	97.251358	18.702185	0.43715005	0.43715002	0.43715002
1.03	64.613884	96.920822	18.63862	0.43893	0.43893	0.43893001
1.0319999	64.678619	97.017929	18.657295	0.44140594	0.44140597	0.44140599
1.034	64.212532	96.318802	18.522848	0.44388213	0.44388211	0.44388215
1.036	64.743561	97.115341	18.676029	0.44604802	0.44604803	0.44604804
1.038	64.366631	96.549942	18.567297	0.44790403	0.44790401	0.44790399
1.04	64.528351	96.792526	18.613947	0.44975995	0.44975995	0.44975997
1.0420001	64.710457	97.065681	18.666479	0.45203212	0.45203208	0.45203211
1.044	64.727203	97.090813	18.671309	0.45430407	0.45430412	0.4543041
1.046	64.00576	96.008644	18.463202	0.45700006	0.45700009	0.45700008
1.048	64.872353	97.308533	18.713181	0.46012002	0.46012006	0.46012007
1.05	65.095963	97.643944	18.777683	0.46323994	0.46323996	0.46323998
1.052	65.12056	97.68084	18.784779	0.46594813	0.46594813	0.46594814
1.054	65.131058	97.696587	18.787806	0.46865612	0.46865608	0.46865608
1.056	65.587692	98.381546	18.919529	0.47136605	0.47136609	0.4713661
1.058	64.898659	97.347984	18.720768	0.47407802	0.47407803	0.47407805
1.0599999	64.90567	97.358513	18.722792	0.47678998	0.47679002	0.47679003
1.062	65.542778	98.314171	18.906572	0.47975006	0.47975005	0.4797501
1.064	66.16227	99.243408	19.085272	0.48270993	0.48270995	0.48270997
1.066	65.932793	98.899193	19.019075	0.48584983	0.48584984	0.48584983
1.068	65.573662	98.360489	18.91548	0.48916986	0.48916984	0.48916987
1.0700001	65.224449	97.836678	18.814747	0.49248997	0.49249001	0.49248999
1.072	66.53376	99.800636	19.19243	0.49562595	0.49562593	0.49562592
1.074	66.425529	99.63829	19.161211	0.49876188	0.49876186	0.49876188
1.076	66.8554	100.2831	19.285213	0.50166985	0.50166985	0.50166988
1.0779999	67.126938	100.69041	19.363541	0.50434992	0.5043499	0.50434989
1.08	67.214661	100.822	19.388845	0.50702996	0.50703	0.50703
1.082	66.034859	99.052284	19.048517	0.51021795	0.51021793	0.51021799
1.084	67.329941	100.99491	19.422098	0.51340593	0.51340597	0.51340593
1.086	68.08448	102.12671	19.639753	0.51681789	0.51681788	0.51681787
1.0880001	67.403839	101.10576	19.443415	0.52045409	0.52045409	0.52045404
1.09	68.942398	103.41359	19.88723	0.52408997	0.52408997	0.52408998
1.092	68.893806	103.34071	19.873215	0.52712194	0.52712198	0.52712198
1.094	65.802513	98.703774	18.981497	0.53015393	0.53015394	0.53015395
1.096	67.71199	101.56799	19.532307	0.5333198	0.53331983	0.53331986
1.098	67.88047	101.82071	19.580906	0.53662001	0.53662006	0.53662004
1.1	69.22596	103.83894	19.969027	0.53991996	0.53991997	0.53991996
1.102	68.292419	102.43864	19.699738	0.54251592	0.54251596	0.54251594
1.104	69.105049	103.65758	19.934149	0.54511191	0.54511196	0.54511194
1.1059999	69.146286	103.71942	19.946045	0.54809791	0.54809784	0.54809789
1.108	69.232826	103.84924	19.971008	0.55147401	0.55147403	0.551474
1.11	69.538902	104.30836	20.059299	0.55484996	0.55484997	0.55484994
1.112	69.20134	103.80201	19.961926	0.55810997	0.55810993	0.55810993
1.114	69.61747	104.42621	20.081963	0.56136997	0.56136998	0.56136992
1.1160001	69.857841	104.78676	20.1513	0.56456416	0.56456413	0.56456414
1.118	70.052132	105.0782	20.207348	0.56769203	0.56769201	0.56769205
1.12	69.54174	104.31261	20.060118	0.57082001	0.57081995	0.57081996
1.122	70.644836	105.96725	20.378319	0.57437192	0.57437192	0.57437192
1.124	70.750587	106.12589	20.408825	0.57792389	0.57792388	0.57792393
1.126	69.760536	104.6408	20.123232	0.58132413	0.58132408	0.58132406
1.128	70.708519	106.06277	20.396688	0.58457201	0.58457201	0.58457205
1.13	70.515106	105.77266	20.340897	0.58781996	0.58781997	0.58781994
1.132	71.186501	106.77975	20.534569	0.59080397	0.590804	0.59080403
1.1339999	71.042023	106.56303	20.492891	0.59378795	0.59378794	0.59378793
1.136	71.626625	107.43993	20.661526	0.59655804	0.59655799	0.59655799
1.138	70.802017	106.20303	20.423658	0.59911408	0.59911408	0.59911404
1.14	70.606125	105.90919	20.367153	0.60167008	0.60167005	0.60167008
1.142	70.833908	106.25086	20.432859	0.60350202	0.60350198	0.60350196
1.1440001	70.830566	106.24585	20.431894	0.60533404	0.60533404	0.60533404
1.146	71.453331	107.17999	20.611538	0.60691401	0.60691403	0.60691401
1.148	71.312813	106.96922	20.571005	0.60824202	0.608242	0.60824202
1.15	71.002838	106.50426	20.481588	0.60957001	0.60957	0.60957
1.152	70.85247	106.2787	20.438213	0.61173397	0.611734	0.61173402
1.154	71.376694	107.06503	20.589432	0.61389802	0.61389799	0.61389806
1.156	71.366165	107.04925	20.586393	0.61650806	0.61650807	0.61650805
1.158	71.45697	107.18545	20.612587	0.61956401	0.61956398	0.61956399
1.16	70.289993	105.435	20.275961	0.62261995	0.62261998	0.62261998
1.1619999	70.702744	106.05412	20.395023	0.62568795	0.62568794	0.62568797
1.164	71.142845	106.71427	20.521975	0.62875613	0.62875616	0.62875608
1.166	71.084496	106.62675	20.505144	0.63167605	0.63167606	0.63167606
1.168	71.517609	107.27642	20.630081	0.63444805	0.63444807	0.63444801
1.17	71.343269	107.01492	20.579792	0.63722002	0.63722007	0.63722001
1.1720001	72.190521	108.28578	20.82419	0.6400561	0.64005611	0.64005615
1.174	71.937401	107.9061	20.751173	0.64289215	0.64289216	0.6428921
1.176	71.035179	106.55277	20.490919	0.645728	0.64572804	0.64572806
1.178	71.429741	107.14462	20.604733	0.64856404	0.64856408	0.648564
1.1799999	72.419426	108.62914	20.890219	0.65140004	0.65140003	0.65140007
1.182	71.550934	107.32639	20.639692	0.6535682	0.65356811	0.65356816
1.184	71.00901	106.51353	20.48337	0.65573603	0.65573607	0.65573607
1.186	72.403091	108.60464	20.885508	0.65778198	0.65778204	0.65778198
1.188	71.046928	106.57039	20.494307	0.65970592	0.65970592	0.6597059
1.1900001	71.394539	107.0918	20.59458	0.66162997	0.66162999	0.66162998
1.192	72.678444	109.01766	20.964937	0.66361	0.66360997	0.66361004
1.194	72.669304	109.00396	20.962301	0.66558995	0.66558999	0.66558998
1.196	72.020905	108.03136	20.775263	0.66756596	0.66756597	0.66756599
1.198	70.230316	105.34547	20.258745	0.66953789	0.66953794	0.66953788
1.2	71.292168	106.93826	20.56505	0.67150997	0.67151001	0.67151
1.202	72.471359	108.70704	20.905201	0.67386198	0.67386198	0.67386201
1.204	71.002342	106.50351	20.481445	0.67621396	0.67621394	0.67621394
1.206	72.503204	108.75481	20.914387	0.67803796	0.67803793	0.67803795
1.2079999	70.493813	105.74072	20.334755	0.67933389	0.6793339	0.67933391
1.21	70.512764	105.76915	20.340221	0.68063001	0.68063007	0.68063004
1.212	71.422722	107.13408	20.602709	0.68228593	0.68228592	0.68228593
1.214	71.7267	107.59006	20.690395	0.68394194	0.68394199	0.68394198
1.216	71.716988	107.57549	20.687593	0.68551392	0.68551391	0.68551393
1.2180001	71.391579	107.08736	20.593723	0.68700204	0.68700197	0.68700198
1.22	71.224777	106.83717	20.545609	0.68849	0.68848996	0.68848997
1.222	71.060936	106.5914	20.498346	0.68987797	0.68987798	0.68987797
1.224	71.086548	106.62982	20.505735	0.69126593	0.6912659	0.69126591
1.226	70.807312	106.21098	20.425188	0.6926959	0.69269595	0.6926959
1.228	70.28019	105.42027	20.273132	0.69416806	0.69416801	0.69416808
1.23	70.73922	106.10883	20.405544	0.69564006	0.69564002	0.69564001
1.232	70.233711	105.35058	20.259727	0.69677596	0.69677604	0.696776
1.234	70.037209	105.05581	20.203041	0.69791199	0.69791201	0.69791201
1.2359999	70.010475	105.01572	20.19533	0.69912396	0.69912398	0.69912398
1.238	69.901642	104.85246	20.163935	0.70041198	0.70041199	0.70041194
1.24	69.28566	103.92849	19.98625	0.70170001	0.70169995	0.70169998
1.242	69.215256	103.82288	19.965939	0.702648	0.70264804	0.70264798
1.244	68.965218	103.44783	19.893814	0.70359591	0.70359594	0.7035959
1.2460001	69.321365	103.98205	19.99655	0.70478804	0.70478806	0.70478803
1.248	69.432632	104.14895	20.028645	0.70622403	0.70622403	0.70622403
1.25	69.43866	104.15799	20.030384	0.70766003	0.70765998	0.70766
1.252	68.706779	103.06017	19.819263	0.70831999	0.70831997	0.70832
1.2539999	68.815926	103.22389	19.85075	0.70897997	0.70897995	0.70897999
1.256	68.525139	102.78771	19.766867	0.709552	0.70955199	0.70955198
1.258	68.300667	102.451	19.702118	0.71003606	0.71003609	0.71003606
1.26	68.301994	102.453	19.702499	0.71052001	0.71052003	0.71052004
1.262	67.894516	101.84177	19.584957	0.711464	0.71146399	0.711464
1.2640001	67.697365	101.54605	19.528088	0.71240806	0.71240813	0.71240807
1.266	67.613731	101.42059	19.503962	0.71328004	0.71328004	0.71328003
1.268	66.9319	100.39785	19.30728	0.71408003	0.71408005	0.71408003
1.27	67.553009	101.32951	19.486444	0.71488002	0.71488006	0.71488002
1.272	67.55674	101.33511	19.48752	0.71508	0.71508002	0.71508
1.274	67.256874	100.88532	19.401022	0.71528003	0.71528002	0.71528001
1.276	67.592567	101.38886	19.497858	0.71562	0.71562004	0.71562006
1.278	67.470741	101.20611	19.462715	0.71609995	0.71609993	0.71609997
1.28	66.23864	99.357965	19.1073	0.71658	0.71658006	0.71657999
1.2819999	61.07148	91.607217	17.616772	0.71697202	0.71697202	0.716972
1.284	64.834488	97.251733	18.702257	0.71736408	0.71736403	0.71736407
1.286	65.897354	98.846033	19.008852	0.71749994	0.71749997	0.71749995
1.288	65.67321	98.509813	18.944197	0.71737997	0.71737997	0.71738
1.29	64.764198	97.146311	18.681982	0.71725995	0.71726001	0.71725995
1.2920001	64.774864	97.162294	18.685057	0.71754669	0.71754665	0.71754666
1.294	64.30761	96.461412	18.550272	0.71760002	0.71760001	0.71759999
1.296	64.346138	96.519213	18.561388	0.71785993	0.71786002	0.71785998
1.298	63.753372	95.630068	18.390398	0.71804663	0.7180467	0.71804664
1.3	63.788002	95.682001	18.400385	0.71809333	0.71809332	0.71809331
1.302	63.067402	94.601107	18.19252	0.7180434	0.71804337	0.71804333
1.304	62.636112	93.954165	18.068108	0.71799009	0.71799007	0.71799004
1.306	63.001797	94.502695	18.173595	0.71781666	0.71781667	0.71781662
1.308	62.788979	94.183466	18.112204	0.71764758	0.71764764	0.71764752
1.3099999	62.497189	93.745783	18.028036	0.71727	0.71726998	0.71727007
1.312	61.350967	92.026454	17.697395	0.71685998	0.71686	0.71686001
1.314	61.134129	91.701197	17.634846	0.71627997	0.71628001	0.71627995
1.316	60.41552	90.623279	17.427555	0.71551005	0.71551004	0.71551002
1.318	60.882534	91.323802	17.562269	0.71421998	0.71422003	0.71421994
1.3200001	60.734848	91.102275	17.519669	0.7126649	0.71266493	0.71266491
1.322	60.163586	90.24538	17.354879	0.711275	0.71127503	0.71127496
1.324	60.006592	90.009891	17.309593	0.71031002	0.71031002	0.71030996
1.326	59.50721	89.260814	17.165541	0.71010671	0.71010668	0.71010669
1.3279999	58.892147	88.338222	16.988119	0.71014004	0.71014006	0.71013996
1.33	58.46941	87.70412	16.866177	0.71049672	0.71049674	0.71049665
1.332	58.251518	87.377277	16.803322	0.71059752	0.71059752	0.71059747
1.334	58.689026	88.033543	16.929527	0.7106	0.71060003	0.71059998
1.336	58.280552	87.420826	16.811699	0.71039996	0.71039997	0.71039998
1.3380001	57.752274	86.628414	16.659311	0.71020662	0.71020665	0.71020666
1.34	57.083363	85.62505	16.466356	0.7097599	0.70975999	0.70975998
1.342	57.271946	85.907918	16.520754	0.70929748	0.7092975	0.70929748
1.344	57.123264	85.684895	16.477865	0.70876	0.70876001	0.70876004
1.346	56.697998	85.047002	16.355192	0.7083325	0.70833254	0.7083325
1.348	56.562054	84.843084	16.315977	0.70775997	0.70775998	0.70775993
1.35	55.875736	83.813611	16.118002	0.70705748	0.70705756	0.70705752
1.352	56.102139	84.153211	16.18331	0.70650747	0.70650752	0.70650751
1.354	55.762207	83.643316	16.085253	0.70600004	0.70600009	0.70600001
1.3559999	55.012245	82.51837	15.868917	0.70541257	0.70541254	0.70541253
1.358	55.170254	82.755385	15.914497	0.70494497	0.70494503	0.70494496
1.36	54.892467	82.338713	15.834367	0.70425996	0.70426004	0.70426002
1.362	54.908562	82.362845	15.839007	0.70370001	0.70370003	0.70369997
1.364	54.518715	81.778083	15.726553	0.70252499	0.70252506	0.702525
1.3660001	54.404442	81.606673	15.69359	0.70105248	0.70105255	0.70105251
1.368	53.87196	80.807952	15.53999	0.69973991	0.69974004	0.69973995
1.37	53.302734	79.954109	15.375789	0.69792501	0.69792513	0.69792506
1.372	53.455288	80.182938	15.419795	0.69567003	0.69567006	0.69566998
1.374	53.135639	79.703469	15.32759	0.69342509	0.6934252	0.69342515
1.376	52.141621	78.212441	15.040853	0.69000732	0.69000738	0.69000728
1.378	52.00713	78.010705	15.002056	0.68457497	0.68457506	0.6845749
1.38	51.858303	77.787462	14.959126	0.68280671	0.68280673	0.68280664
1.382	51.232754	76.849138	14.77868	0.68103998	0.68104005	0.68103998
1.3839999	51.008007	76.512019	14.713848	0.67767007	0.67767012	0.67767008
1.386	50.484245	75.726382	14.562763	0.67356	0.67356013	0.67355999
1.388	50.080738	75.12112	14.446368	0.66855506	0.66855513	0.66855505
1.39	49.286045	73.929081	14.217129	0.66245016	0.66245028	0.6624501
1.392	48.867821	73.301739	14.096487	0.65552004	0.65552011	0.65552001
1.3940001	47.944427	71.916654	13.830123	0.64774313	0.64774325	0.64774314
1.396	47.284805	70.927221	13.639848	0.63901462	0.63901472	0.6390146
1.398	46.682377	70.023581	13.466072	0.62997	0.62997011	0.62997003
1.4	45.132229	67.698356	13.018913	0.62060292	0.62060302	0.6206029
1.402	44.647499	66.971261	12.879086	0.61179526	0.61179537	0.61179526
1.404	43.94215	65.913248	12.675622	0.60406218	0.60406239	0.60406224
1.406	43.519032	65.278567	12.553568	0.59772253	0.59772273	0.59772255
1.408	43.136494	64.704761	12.443221	0.59316002	0.59316019	0.59316004
1.41	42.734531	64.101818	12.327269	0.58918011	0.58918028	0.58918006
1.4119999	41.564671	62.347024	11.989808	0.58503259	0.58503274	0.58503253
1.414	41.632851	62.449297	12.009477	0.58095995	0.58096018	0.58095998
1.416	41.529633	62.294467	11.979701	0.57815001	0.5781502	0.57815
1.418	41.341251	62.011898	11.925361	0.57535754	0.57535773	0.57535749
1.42	40.611942	60.917935	11.714983	0.57009015	0.57009037	0.57009018
1.4220001	39.559681	59.339544	11.411447	0.56235479	0.56235501	0.56235477
1.424	38.782967	58.174476	11.187395	0.55197952	0.55197979	0.55197956
1.426	37.659279	56.488946	10.863254	0.54088743	0.54088773	0.54088745
1.428	36.880001	55.320032	10.638463	0.52904998	0.52905026	0.52904999
1.4299999	35.873112	53.8097	10.348014	0.51902991	0.51903026	0.51902999
1.432	35.885933	53.828935	10.351712	0.51244992	0.51245028	0.51244995
1.434	35.661945	53.492949	10.287099	0.51173252	0.51173285	0.51173249
1.436	36.129574	54.194396	10.421993	0.51828497	0.51828529	0.51828496
1.438	37.030968	55.546485	10.682011	0.53153925	0.53153957	0.53153924
1.4400001	37.190033	55.785086	10.727895	0.54972995	0.54973031	0.54972995
1.442	38.551846	57.827799	11.120725	0.57021745	0.5702178	0.5702175
1.444	40.057575	60.086393	11.55507	0.59044998	0.59045032	0.59045004
1.446	41.567688	62.351559	11.990679	0.60908925	0.60908954	0.60908924
1.448	42.596199	63.894326	12.287365	0.62415997	0.62416026	0.62415997
1.45	43.058823	64.588265	12.420815	0.63668001	0.63668034	0.63668
1.452	43.220688	64.831063	12.467506	0.64576001	0.64576029	0.64575998
1.454	43.473629	65.210481	12.54047	0.6518125	0.65181284	0.65181247
1.456	43.603317	65.405008	12.57788	0.65626255	0.65626282	0.65626251
1.4579999	44.306786	66.460207	12.780804	0.65926994	0.6592703	0.65926997
1.46	44.279476	66.419246	12.772926	0.66116002	0.66116036	0.66116007
1.462	43.850002	65.775043	12.64904	0.66208995	0.66209035	0.66208996
1.464	43.670502	65.505788	12.59726	0.66277745	0.66277778	0.66277745
1.466	43.77486	65.662328	12.627363	0.66372002	0.66372043	0.66371996
1.4680001	43.978188	65.967322	12.686016	0.66551808	0.66551849	0.6655181
1.47	43.975883	65.963867	12.685352	0.6680576	0.66805799	0.66805767
1.472	43.743591	65.615425	12.618344	0.67079996	0.67080037	0.67079996
1.474	43.374977	65.062501	12.512012	0.67369735	0.67369768	0.67369733
1.476	43.75317	65.629793	12.621106	0.67645003	0.67645045	0.67644997
1.478	43.864513	65.796809	12.653226	0.67906256	0.67906302	0.67906262
1.48	44.36644	66.549701	12.798012	0.68146	0.68146047	0.68146001
1.482	44.163261	66.244931	12.739403	0.68368745	0.68368791	0.68368748
1.484	44.210186	66.31532	12.752939	0.68554001	0.68554044	0.68554002
1.4859999	44.23592	66.353918	12.760362	0.68729595	0.6872964	0.68729596
1.488	41.744411	62.616668	12.041658	0.68902245	0.689023	0.68902252
1.49	44.176464	66.264748	12.743212	0.69046994	0.69047048	0.69046996
1.492	44.311203	66.466852	12.782078	0.69188747	0.69188796	0.69188748
1.494	44.609314	66.914019	12.868072	0.69309739	0.69309795	0.69309741
1.4960001	43.78545	65.678226	12.630419	0.69425996	0.69426053	0.69426002
1.498	44.171703	66.257604	12.741838	0.69523802	0.69523849	0.695238
1.5	44.484303	66.726508	12.832011	0.69620503	0.69620558	0.69620504
1.502	43.250004	64.875053	12.475963	0.69702752	0.69702804	0.69702751
1.5039999	41.450405	62.175664	11.956848	0.69785796	0.69785859	0.69785793
1.506	42.219078	63.328673	12.17858	0.69857	0.69857061	0.69857
1.508	43.31588	64.973881	12.494967	0.69928499	0.69928564	0.69928504
1.51	43.769093	65.653699	12.6257	0.69988796	0.69988863	0.69988801
1.512	43.29948	64.949279	12.490235	0.70046002	0.70046067	0.70046005
1.5140001	42.878639	64.318017	12.368837	0.70087005	0.70087073	0.70087004
1.516	42.898014	64.347086	12.374428	0.70142996	0.70143073	0.70143002
1.518	42.957279	64.435986	12.391523	0.70191199	0.70191271	0.70191201
1.52	42.708508	64.062826	12.319762	0.70222998	0.70223063	0.70222997
1.522	42.105286	63.157997	12.145756	0.70260797	0.70260873	0.702608
1.524	42.28867	63.433076	12.198655	0.70293002	0.70293082	0.70292999
1.526	42.469662	63.704562	12.250865	0.70320998	0.70321075	0.70320999
1.528	42.485363	63.72812	12.255394	0.70346996	0.7034708	0.70346996
1.53	41.288509	61.932837	11.910148	0.70368005	0.70368085	0.70368003
1.5319999	42.165016	63.247601	12.162986	0.70385393	0.70385484	0.70385393
1.534	41.602001	62.403083	12.000578	0.70418399	0.70418489	0.70418396
1.536	41.941532	62.912381	12.098519	0.70436502	0.70436589	0.70436502
1.538	41.457394	62.186176	11.958865	0.70451994	0.70452089	0.70451996
1.54	40.826698	61.240133	11.776933	0.70473002	0.70473097	0.70472999
1.5420001	41.17802	61.767116	11.878275	0.70485601	0.70485699	0.70485603
1.544	41.560741	62.3412	11.988676	0.70500499	0.70500599	0.70500504
1.546	41.480682	62.221119	11.965583	0.70516997	0.70517101	0.70516999
1.548	40.577534	60.866397	11.705058	0.70533798	0.7053391	0.705338
1.55	40.609886	60.91493	11.714391	0.70538	0.70538115	0.70537997
1.552	40.883381	61.325172	11.793283	0.70545003	0.70545117	0.70545004
1.554	40.066158	60.099341	11.557546	0.70555801	0.70555922	0.70555801
1.556	39.991863	59.987901	11.536115	0.70556804	0.70556927	0.70556806
1.558	40.263424	60.395241	11.61445	0.70560401	0.70560528	0.70560398
1.5599999	40.182232	60.273459	11.591029	0.70575595	0.70575726	0.70575598
1.562	40.393055	60.589696	11.651843	0.70577601	0.70577734	0.70577596
1.564	39.976643	59.965081	11.531724	0.70582798	0.70582942	0.70582805
1.566	39.756027	59.634158	11.468085	0.70590001	0.70590145	0.7059
1.568	39.441898	59.162966	11.37747	0.705908	0.70590941	0.70590794
1.5700001	39.624687	59.437158	11.4302	0.70596201	0.70596349	0.70596207
1.572	40.044605	60.067036	11.55133	0.70596993	0.70597145	0.70596998
1.574	39.100101	58.650284	11.278876	0.70595745	0.705959	0.70595745
1.576	37.998219	56.997462	10.961025	0.70608198	0.70608362	0.706082
1.5779999	38.162392	57.24372	11.008382	0.70607002	0.70607168	0.70607002
1.58	39.700607	59.551046	11.452098	0.70598004	0.70598163	0.70598
1.582	38.807549	58.211465	11.194486	0.70608598	0.70608769	0.70608601
1.584	38.818905	58.228505	11.197762	0.70602	0.70602179	0.70601999
1.586	38.946259	58.419537	11.234498	0.70615596	0.70615773	0.70615596
1.5880001	37.310986	55.96663	10.762785	0.70612001	0.70612189	0.70612003
1.59	36.035988	54.054139	10.394997	0.70609397	0.70609598	0.70609395
1.592	37.84399	56.766144	10.916535	0.706	0.706002	0.70599995
1.594	38.69302	58.039692	11.161448	0.70591004	0.70591207	0.70591002
1.596	37.542332	56.313668	10.829519	0.70596199	0.70596412	0.70596197
1.598	38.123138	57.18488	10.99706	0.70589808	0.7059002	0.70589807
1.6	37.632004	56.448182	10.855386	0.70595799	0.70596018	0.70595798
1.602	37.285042	55.927743	10.755301	0.70591253	0.70591482	0.70591253
1.604	37.397644	56.096655	10.787784	0.70577594	0.70577835	0.70577602
1.6059999	37.092957	55.63962	10.699891	0.705678	0.70568041	0.70567798
1.608	37.303024	55.954734	10.760489	0.70568593	0.7056884	0.70568596
1.61	35.933365	53.900246	10.365395	0.70554998	0.70555258	0.70555005
1.612	36.379955	54.570134	10.494218	0.70550002	0.70550265	0.70550002
1.614	36.661812	54.992922	10.575522	0.7054501	0.70545271	0.70545006
1.6160001	35.534214	53.301536	10.250255	0.70535403	0.70535685	0.70535406
1.618	36.266243	54.399582	10.461417	0.70532665	0.70532943	0.70532668
1.62	35.453239	53.180082	10.226896	0.70523199	0.70523496	0.70523199
1.622	35.661339	53.492236	10.286925	0.70520397	0.70520699	0.70520393
1.624	36.150566	54.226086	10.428049	0.70511396	0.705117	0.70511401
1.626	35.934765	53.902388	10.365799	0.70499002	0.70499315	0.70499006
1.628	36.169003	54.253746	10.433367	0.70489008	0.70489317	0.70489003
1.63	35.792305	53.688703	10.324703	0.70483605	0.70483927	0.70483601
1.632	35.695774	53.543914	10.296858	0.70470207	0.70470537	0.70470204
1.6339999	35.276455	52.914941	10.175901	0.70469006	0.70469355	0.70469009
1.636	35.244942	52.867679	10.166811	0.70465798	0.70466154	0.70465802
1.638	33.998417	50.997896	9.8072357	0.70454607	0.70454978	0.70454603
1.64	33.818398	50.727875	9.7553072	0.70453337	0.70453725	0.7045334
1.642	33.872749	50.809409	9.7709856	0.70442005	0.70442395	0.70441998
1.6440001	34.045841	51.069056	9.8209162	0.70428995	0.70429397	0.70428995
1.646	34.281563	51.422643	9.8889132	0.70421997	0.70422406	0.70422001
1.648	34.253426	51.380443	9.8807964	0.70425598	0.7042602	0.70425602
1.65	33.947971	50.922271	9.7926855	0.70411998	0.70412432	0.70412001
1.652	33.888012	50.832338	9.7753887	0.70411597	0.70412039	0.70411597
1.654	33.792797	50.689519	9.7479219	0.70400005	0.70400454	0.70400003
1.656	33.758217	50.637658	9.7379475	0.70390197	0.70390662	0.70390202
1.658	33.635567	50.453687	9.7025671	0.70383607	0.70384079	0.703836
1.66	33.529491	50.294583	9.6719685	0.70380402	0.70380893	0.70380406
1.6619999	33.535496	50.303601	9.6737013	0.70361663	0.70362165	0.70361668
1.664	33.253769	49.88102	9.5924339	0.70365832	0.70366344	0.70365832
1.666	33.020855	49.531656	9.5252476	0.70346802	0.70347332	0.70346803
1.668	32.734615	49.102304	9.4426785	0.70341198	0.7034174	0.70341196
1.67	33.204624	49.807326	9.5782576	0.70324993	0.70325546	0.70324995
1.6720001	32.420033	48.630447	9.3519335	0.70306399	0.70306973	0.70306406
1.674	32.715672	49.073918	9.4372149	0.70300491	0.70301075	0.70300496
1.676	32.230999	48.346914	9.2974043	0.70284597	0.70285197	0.70284596
1.678	32.330376	48.495986	9.3260708	0.70273664	0.70274278	0.70273669
1.6799999	31.008863	46.513726	8.9448643	0.70252803	0.7025345	0.70252801
1.682	30.617939	45.927347	8.832098	0.70245198	0.70245877	0.70245202
1.684	31.728607	47.593361	9.152483	0.70228999	0.70229665	0.70229002
1.686	31.753214	47.630282	9.1595812	0.70217505	0.70218177	0.70217502
1.688	31.585571	47.378827	9.1112232	0.70209204	0.70209892	0.70209198
1.6900001	31.356638	47.035437	9.0451841	0.70197002	0.70197717	0.70196994
1.692	31.621349	47.432512	9.1215429	0.70189399	0.70190125	0.70189401
1.694	31.45195	47.178425	9.0726786	0.70177001	0.70177748	0.70177002
1.696	31.269384	46.904586	9.0200148	0.70168339	0.70169095	0.70168336
1.698	31.100418	46.651148	8.9712744	0.70156663	0.70157447	0.70156665
1.7	30.709984	46.065504	8.8586493	0.70148999	0.70149807	0.70148999
1.702	30.461206	45.692354	8.7868872	0.70124603	0.70125441	0.70124601
1.704	30.531868	45.798357	8.8072701	0.70116003	0.70116857	0.70116006
1.706	30.488972	45.734022	8.7948952	0.70085804	0.7008667	0.700858
1.7079999	29.994402	44.992182	8.6522322	0.70076994	0.70077895	0.70076995
1.71	29.924385	44.887168	8.6320343	0.70052332	0.7005325	0.70052331
1.712	29.454914	44.182976	8.4966106	0.70031794	0.70032755	0.70031795
1.714	30.259489	45.389848	8.7286987	0.70002201	0.70003151	0.70002203
1.716	30.029142	45.044341	8.6622524	0.69984669	0.69985643	0.69984667
1.7180001	29.839479	44.759862	8.607542	0.69957832	0.69958834	0.69957825
1.72	29.575336	44.363658	8.5313473	0.69929999	0.6993103	0.69930001
1.722	29.296841	43.945928	8.4510117	0.69902841	0.69903904	0.69902842
1.724	28.974613	43.4626	8.3580618	0.69877001	0.69878095	0.69876996
1.726	29.380417	44.071322	8.4751215	0.6985467	0.69855776	0.69854674
1.728	29.205647	43.809179	8.4247065	0.69826668	0.69827799	0.69826668
1.73	29.392267	44.089127	8.4785385	0.69812404	0.6981355	0.698124
1.732	28.667784	43.002419	8.2695532	0.69779831	0.69781035	0.69779832
1.734	27.743406	41.615868	8.0029068	0.69763996	0.69765269	0.69763998
1.7359999	27.037844	40.557537	7.7993789	0.69738831	0.69740159	0.69738832
1.738	27.560398	41.341382	7.9501143	0.69712998	0.69714321	0.69712997
1.74	28.171217	42.257627	8.1263132	0.69687001	0.69688323	0.69687003
1.742	28.114582	42.172694	8.1099758	0.69656602	0.69657956	0.69656602
1.744	28.179615	42.270256	8.1287355	0.69634667	0.6963604	0.6963467
1.7460001	27.577114	41.366522	7.9549365	0.69605835	0.69607268	0.69605832
1.748	27.640306	41.46133	7.9731655	0.69578998	0.69580457	0.69578994
1.75	27.42374	41.136496	7.9106941	0.69554004	0.69555499	0.69553999
1.752	27.296894	40.946244	7.8741035	0.69531664	0.69533199	0.69531665
