"wvs,"	"L_mix_mars,"	"L_mix_moon,"	"L_mix_europa,"	"iof_mix_mars,"	"iof_mix_moon,"	iof_mix_europa
1.666	5.7428393	8.6153574	1.6565884	0.12234401	0.12235961	0.12234401
1.668	5.693511	8.5413892	1.6423591	0.122344	0.12236008	0.122344
1.67	5.7773452	8.6671638	1.6665419	0.12235999	0.12237618	0.12235999
1.6720001	5.6427856	8.4653488	1.6277267	0.12237	0.12238692	0.12237
1.674	5.6933251	8.5411832	1.6423054	0.12234001	0.12235713	0.12234
1.676	5.6108904	8.4175571	1.6185262	0.122354	0.12237175	0.122354
1.678	5.6327157	8.4503206	1.6248219	0.12243333	0.12245141	0.12243334
1.6799999	5.4018154	8.1039963	1.5582159	0.122382	0.12240122	0.12238199
1.682	5.3343797	8.0028698	1.5387634	0.12238399	0.12240389	0.122384
1.684	5.529356	8.2953614	1.5950065	0.12238833	0.12240792	0.12238833
1.686	5.5350776	8.3039713	1.596657	0.1224	0.12241996	0.12239999
1.688	5.5077658	8.2630325	1.5887787	0.12242801	0.1224485	0.122428
1.6900001	5.4679022	8.203266	1.5772796	0.122408	0.12242908	0.12240799
1.692	5.5156503	8.2749172	1.5910529	0.12243	0.12245134	0.12243
1.694	5.4893127	8.2354401	1.5834556	0.12248	0.12250189	0.12248
1.696	5.4550038	8.1840075	1.5735588	0.12241001	0.12243246	0.12241
1.698	5.4277597	8.1431716	1.5656999	0.12244	0.12246304	0.12244
1.7	5.3606434	8.0425294	1.5463395	0.12245001	0.12247383	0.12245001
1.702	5.3188062	7.9798064	1.5342712	0.12244399	0.12246851	0.122444
1.704	5.3311892	7.9984123	1.537843	0.12243001	0.12245495	0.12243
1.706	5.3271237	7.9923477	1.5366702	0.122456	0.12248147	0.12245599
1.7079999	5.2411132	7.863366	1.5118597	0.12245	0.12247642	0.12245
1.71	5.2311464	7.8484501	1.5089846	0.12245999	0.122487	0.12245999
1.712	5.1520176	7.7297917	1.4861591	0.122494	0.12252199	0.12249401
1.714	5.2942929	7.9432401	1.5271999	0.122478	0.12250577	0.122478
1.716	5.2553935	7.8849272	1.5159789	0.12248001	0.12250855	0.12248002
1.7180001	5.224915	7.8392463	1.507187	0.12249668	0.12252597	0.12249667
1.72	5.1784682	7.7696137	1.4937888	0.12244333	0.12247347	0.12244333
1.722	5.1334443	7.7021159	1.4808012	0.122485	0.12251601	0.122485
1.724	5.0774098	7.6181032	1.4646374	0.12245001	0.12248198	0.12244999
1.726	5.1532507	7.7319039	1.4865148	0.12252332	0.12255547	0.12252333
1.728	5.1231179	7.6867442	1.4778225	0.12248668	0.12251963	0.12248667
1.73	5.1568799	7.7374285	1.4875616	0.12248602	0.1225194	0.12248602
1.732	5.0321436	7.5503663	1.4515799	0.12248667	0.12252157	0.12248667
1.734	4.8721829	7.3104673	1.4054376	0.12251666	0.12255343	0.12251667
1.7359999	4.749795	7.1269279	1.3701332	0.12251167	0.12255011	0.12251166
1.738	4.8417402	7.2648892	1.3966557	0.12247001	0.12250844	0.12247
1.74	4.952106	7.4304823	1.4284922	0.1225	0.12253832	0.1225
1.742	4.9447112	7.4194352	1.4263591	0.12251001	0.12254913	0.12251001
1.744	4.9595309	7.4417107	1.4306339	0.122555	0.12259478	0.122555
1.7460001	4.854116	7.2836354	1.4002259	0.12252	0.12256142	0.12252001
1.748	4.8680425	7.304572	1.404243	0.12254333	0.12258542	0.12254332
1.75	4.8318997	7.2504062	1.3938173	0.12255001	0.12259324	0.12255001
1.752	4.8120108	7.2206218	1.38808	0.12257333	0.12261758	0.12257334
1.7539999	4.8255167	7.2409307	1.3919761	0.12252	0.12256495	0.12252001
1.756	4.8082323	7.2150552	1.3869902	0.12254334	0.12258932	0.12254333
1.758	4.7944556	7.1944408	1.3830161	0.12259002	0.12263702	0.12259002
1.76	4.7627845	7.1469864	1.3738801	0.12257834	0.12262654	0.12257833
1.762	4.6652069	7.0006738	1.3457328	0.12261166	0.12266182	0.12261166
1.7640001	4.7009945	7.0544087	1.3560561	0.12259499	0.12264571	0.122595
1.766	4.7275887	7.0943548	1.3637275	0.12261	0.12266139	0.12261
1.768	4.6895805	7.0373984	1.3527637	0.12263667	0.12268946	0.12263667
1.77	4.65937	6.9921395	1.3440491	0.122595	0.1226491	0.122595
1.772	4.668634	7.0060929	1.3467214	0.12263333	0.12268836	0.12263334
1.774	4.6642805	6.9996206	1.3454655	0.12265572	0.12271181	0.12265571
1.776	4.5898314	6.8880066	1.3239899	0.12268333	0.12274142	0.12268333
1.778	4.5495363	6.8276239	1.3123661	0.12272001	0.1227797	0.12271999
1.78	4.5744649	6.8650777	1.3195572	0.12276001	0.12282048	0.12276
1.7819999	4.5503393	6.8289519	1.3125978	0.12274167	0.12280358	0.12274165
1.784	4.5206786	6.7845247	1.3040421	0.122785	0.12284849	0.12278501
1.786	4.5316544	6.8010526	1.3072081	0.12280001	0.12286451	0.1228
1.788	4.5521312	6.8318325	1.3131146	0.12279	0.12285539	0.12278999
1.79	4.516203	6.7780066	1.3027508	0.12280499	0.12287211	0.12280499
1.7920001	4.485662	6.7322622	1.293941	0.12282501	0.12289381	0.122825
1.794	4.4558955	6.6876808	1.2853544	0.12286668	0.12293722	0.12286666
1.796	4.4489184	6.677285	1.2833419	0.12289	0.12296196	0.12289
1.798	4.4415084	6.6662399	1.2812042	0.12290144	0.12297481	0.12290143
1.8	4.4317451	6.6516663	1.278388	0.12292	0.12299487	0.12292
1.802	4.362382	6.5476944	1.2583795	0.12295001	0.12302745	0.12295001
1.804	4.405799	6.6128939	1.2709036	0.12299667	0.12307476	0.12299668
1.806	4.4054061	6.6123795	1.2707903	0.1229857	0.12306518	0.12298572
1.808	4.3991605	6.603086	1.2689885	0.12303001	0.12311102	0.12302999
1.8099999	4.4021884	6.6077055	1.2698621	0.12304166	0.12312408	0.12304165
1.812	4.3750668	6.5671013	1.2620385	0.12308668	0.12317109	0.12308666
1.814	4.3314839	6.5018069	1.2494667	0.12310999	0.12319679	0.12311001
1.816	4.1931363	6.2943657	1.2095585	0.12311333	0.12320457	0.12311333
1.818	3.9726289	5.963686	1.1459507	0.12316166	0.12325969	0.12316167
1.8200001	4.1718813	6.2626482	1.2034274	0.12318	0.123275	0.12318
1.822	4.1784168	6.2725357	1.2053126	0.12321857	0.12331509	0.12321856
1.824	4.2490927	6.3786348	1.2256999	0.12329666	0.12339331	0.12329666
1.826	4.2596737	6.3945927	1.228752	0.12329999	0.12339807	0.12329999
1.8279999	4.2165609	6.3300121	1.2163157	0.12334001	0.12344084	0.12334001
1.83	4.2039853	6.3112379	1.212688	0.123355	0.1234579	0.123355
1.832	4.1706077	6.2612617	1.2030598	0.12337429	0.12347981	0.12337429
1.834	4.1505758	6.2313063	1.1972815	0.12340144	0.12350932	0.12340143
1.836	4.1430165	6.2200601	1.1951009	0.12348833	0.12359832	0.12348833
1.8380001	4.0938507	6.1464067	1.1809185	0.12350716	0.12362041	0.12350716
1.84	4.0952236	6.1485617	1.1813145	0.12354858	0.12366375	0.12354857
1.842	4.0379177	6.0627008	1.164784	0.12356	0.12367881	0.12356
1.844	4.0428292	6.0701665	1.1662008	0.12363001	0.12375074	0.12363001
1.846	4.028577	6.0488877	1.1620895	0.12367571	0.12379897	0.12367571
1.848	3.9650709	5.9537305	1.1437705	0.12374144	0.12386885	0.12374144
1.85	4.0611493	6.0979509	1.1714853	0.12378858	0.12391512	0.12378857
1.852	4.0301611	6.0515736	1.1625465	0.123805	0.12393469	0.12380501
1.854	4.0073792	6.0175067	1.1559747	0.12383168	0.1239643	0.12383167
1.8559999	3.9674687	5.9577486	1.1444621	0.12389832	0.1240346	0.12389832
1.858	4.0123646	6.0252011	1.1574128	0.12398573	0.12412281	0.12398571
1.86	3.9540712	5.9378716	1.1405975	0.12397286	0.12411426	0.12397286
1.862	3.9577274	5.9434684	1.1416521	0.124005	0.12414866	0.12400499
1.864	3.973607	5.9674013	1.1462327	0.12409001	0.12423555	0.12409001
1.8660001	3.9351041	5.9097622	1.1351261	0.12412143	0.12427087	0.12412142
1.868	3.932053	5.9053022	1.134246	0.12419145	0.12434353	0.12419144
1.87	3.9753167	5.9703169	1.146726	0.12422573	0.12437868	0.12422573
1.872	3.8848822	5.8347849	1.1206391	0.12428429	0.12444343	0.12428429
1.874	3.6948623	5.5498773	1.0658257	0.12428001	0.12445006	0.12428
1.876	3.4280627	5.1498011	0.98886412	0.12436001	0.12454641	0.12436
1.878	3.8028011	5.7120343	1.0969617	0.12436001	0.12453078	0.12435999
1.88	3.8584857	5.7956881	1.1130247	0.12436858	0.12453962	0.12436857
1.882	3.8916306	5.8455347	1.1225857	0.12441573	0.12458813	0.12441572
1.8839999	3.8638084	5.8039322	1.11456	0.12437001	0.1245464	0.12437
1.886	3.7964029	5.7029572	1.0951163	0.12432334	0.12450569	0.12432334
1.888	3.8336761	5.7590017	1.1058681	0.12433429	0.1245178	0.12433429
1.89	3.7545705	5.6404803	1.0830492	0.12424858	0.12443885	0.12424858
1.892	3.709141	5.5724751	1.0699445	0.12414003	0.12433556	0.12414002
1.8940001	3.6726618	5.5178979	1.0594215	0.12397572	0.12417612	0.1239757
1.896	3.6055341	5.4173508	1.040058	0.12374858	0.12395564	0.12374858
1.898	3.6446143	5.4761166	1.051331	0.12356001	0.12376783	0.12356
1.9	3.657929	5.4962366	1.0551717	0.12339001	0.12360013	0.12339
1.902	3.6866589	5.53948	1.0634593	0.12330002	0.12351164	0.12330001
1.904	3.6266475	5.4496128	1.0461483	0.12330573	0.12352426	0.12330572
1.906	3.6379774	5.4667592	1.0494165	0.12333501	0.12355634	0.123335
1.908	3.6051846	5.4177234	1.0399572	0.12337715	0.12360408	0.12337715
1.91	3.6123982	5.4286973	1.042038	0.1235343	0.12376456	0.12353429
1.9119999	3.555106	5.3429144	1.0255113	0.12373001	0.12396796	0.12373
1.914	3.6003562	5.4109483	1.0385642	0.12384145	0.12408027	0.12384145
1.916	3.5792295	5.3794184	1.03247	0.12402002	0.12426428	0.12402001
1.918	3.5661394	5.3599444	1.0286939	0.12420573	0.12445501	0.12420571
1.92	3.5184759	5.2886132	1.0149449	0.1243843	0.12464118	0.12438429
1.9220001	3.568586	5.3639439	1.0293998	0.12456716	0.12482465	0.12456714
1.924	3.5494301	5.335379	1.023874	0.12473002	0.12499319	0.12473
1.926	3.5632786	5.3563208	1.0278686	0.12493717	0.12520371	0.12493714
1.928	3.5097599	5.2762158	1.0124307	0.12510859	0.12538367	0.12510857
1.9299999	3.4900055	5.2467591	1.0067322	0.12525715	0.12553831	0.12525713
1.932	3.4806115	5.2328453	1.0040225	0.12539752	0.12568401	0.12539751
1.934	3.5170955	5.2877501	1.0145468	0.12556002	0.12584816	0.12556001
1.936	3.5435893	5.3276722	1.0221891	0.12574377	0.12603446	0.12574374
1.938	3.5281301	5.3046675	1.0177298	0.1258586	0.12615522	0.12585858
1.9400001	3.4737039	5.2232142	1.0020298	0.12601574	0.12632189	0.12601572
1.942	3.4641576	5.2090834	0.9992761	0.12615502	0.12646692	0.126155
1.944	3.2237337	4.8486388	0.92992306	0.12628002	0.12662052	0.12628001
1.946	3.1977974	4.8099274	0.92244136	0.12642001	0.12676874	0.12641999
1.948	3.4140089	5.1344402	0.98481017	0.12657859	0.12691047	0.12657857
1.95	3.3905123	5.0993936	0.97803223	0.12670431	0.12704376	0.12670428
1.952	3.3782223	5.081159	0.97448719	0.12684859	0.12719468	0.12684858
1.954	3.4644755	5.2107423	0.99936783	0.12695144	0.12729417	0.12695143
1.956	3.4418293	5.1769781	0.99283522	0.12711002	0.12746048	0.12711
1.9579999	3.4317812	5.1621144	0.98993683	0.12723752	0.12759451	0.12723751
1.96	3.4094352	5.128805	0.98349077	0.12741146	0.1277765	0.12741144
1.962	3.3556635	5.0483609	0.96797973	0.12752575	0.12790237	0.12752572
1.964	3.3109903	4.9815659	0.95509315	0.12768146	0.12806917	0.12768143
1.966	3.3383419	5.0228125	0.96298307	0.12779501	0.12818547	0.12779499
1.9680001	3.3653149	5.0634932	0.9707638	0.12789253	0.12828576	0.12789251
1.97	3.3653617	5.0637879	0.97077727	0.12799753	0.12839676	0.12799751
1.972	3.2992914	4.9649075	0.95171851	0.12817431	0.12858794	0.12817428
1.974	3.2894266	4.9503394	0.94887292	0.12832002	0.1287413	0.12831999
1.976	3.3358198	5.0201612	0.9622556	0.12842877	0.12885051	0.12842874
1.978	3.2577656	4.9033137	0.93973994	0.12857504	0.12901352	0.12857501
1.98	3.2661048	4.9160601	0.94214547	0.12868861	0.12913259	0.12868858
1.982	3.2936603	4.9576331	0.9500941	0.12880505	0.12925199	0.12880502
1.984	3.2742423	4.9287499	0.94449282	0.12890146	0.12935777	0.12890142
1.9859999	3.2259845	4.8566085	0.93057221	0.12905003	0.12952025	0.12905
1.988	3.2759449	4.9317977	0.9449839	0.12918433	0.1296544	0.12918429
1.99	3.2881639	4.9503768	0.94850856	0.12934146	0.12981692	0.12934142
1.992	3.2411332	4.8800862	0.93494207	0.12943628	0.12992579	0.12943624
1.994	3.1953428	4.8116571	0.92173314	0.12958432	0.13008836	0.12958428
1.9960001	3.2281297	4.8610981	0.93119097	0.12968629	0.13019258	0.12968626
1.998	3.1935673	4.8095175	0.92122114	0.12984755	0.13036708	0.12984751
2	3.2267943	4.8596245	0.93080574	0.12996504	0.13048685	0.12996501
2.0020001	3.2053605	4.827743	0.92462289	0.13010255	0.13063568	0.1301025
2.0039999	3.172697	4.7790204	0.91520083	0.13023504	0.13078167	0.130235
2.006	3.1734025	4.7803533	0.91540426	0.13037757	0.1309322	0.13037752
2.0079999	3.1961052	4.8146861	0.92195308	0.13051379	0.13107264	0.13051373
2.01	3.1857621	4.7994532	0.91896957	0.13065754	0.13122652	0.13065749
2.0120001	3.1777701	4.7877502	0.91666412	0.13078505	0.13136386	0.13078501
2.0139999	3.1620553	4.7644653	0.91213101	0.13093879	0.13152909	0.13093874
2.016	3.162534	4.7654748	0.91226912	0.1310738	0.13167266	0.13107375
2.0179999	3.1580697	4.7590725	0.91098136	0.13123504	0.13184363	0.13123499
2.02	3.1106654	4.688264	0.89730698	0.13135005	0.13197686	0.13135
2.0220001	3.0891704	4.6563225	0.89110655	0.13150292	0.13214335	0.13150287
2.0239999	3.1163196	4.6973517	0.89893794	0.1315888	0.13223268	0.13158875
2.026	3.1177566	4.6998142	0.89935249	0.13176755	0.13242065	0.13176749
2.0280001	3.0993807	4.6725611	0.89405179	0.13193757	0.13260419	0.13193751
2.03	3.0436671	4.5893049	0.87798047	0.1320713	0.13275992	0.13207125
2.0320001	3.080911	4.6454884	0.88872385	0.13222632	0.13291651	0.13222626
2.0339999	3.0669709	4.6249005	0.8847028	0.13235129	0.13305453	0.13235123
2.036	3.0447811	4.5919407	0.87830186	0.13248562	0.13320412	0.13248556
2.0380001	2.9943241	4.516584	0.86374694	0.13261673	0.13335778	0.13261666
2.04	3.037574	4.5817901	0.87622279	0.13278507	0.13352615	0.132785
2.0420001	3.0345929	4.5776553	0.87536293	0.13290133	0.13365362	0.13290126
2.0439999	3.0390451	4.5846711	0.87664723	0.13309632	0.13385846	0.13309625
2.046	3.0282758	4.5688602	0.87354064	0.13324383	0.13401959	0.13324375
2.0480001	3.0086447	4.5397606	0.86787778	0.13337634	0.13416818	0.13337626
2.05	3.0007219	4.5282264	0.86559236	0.13352756	0.1343328	0.13352748
2.052	2.9692192	4.4813275	0.85650504	0.13364009	0.1344652	0.13364001
2.0539999	2.9700456	4.4829235	0.8567434	0.13380508	0.13464169	0.13380498
2.056	2.9737084	4.4887791	0.85780001	0.13397009	0.13481756	0.13397
2.0580001	2.9605409	4.469392	0.85400158	0.13414635	0.1350097	0.13414626
2.0599999	2.9287528	4.4220807	0.844832	0.13425509	0.13513985	0.13425499
2.062	2.9165163	4.4041003	0.84130216	0.13434759	0.13524818	0.1343475
2.0639999	2.8691978	4.3334983	0.82765263	0.13453509	0.13546355	0.13453499
2.066	2.9292334	4.4239328	0.84497052	0.13467012	0.13559215	0.13467002
2.0680001	2.9155732	4.4038272	0.84103012	0.13483135	0.13577068	0.13483125
2.0699999	2.8735987	4.3412535	0.82892209	0.13501012	0.13597657	0.13501001
2.072	2.879328	4.3502406	0.83057475	0.13514455	0.13612235	0.13514445
2.0739999	2.8974531	4.377824	0.83580303	0.13532136	0.13630664	0.13532125
2.076	2.8914264	4.3691863	0.83406466	0.13544261	0.13644338	0.13544249
2.0780001	2.8774532	4.3486316	0.8300339	0.1355968	0.13661629	0.13559667
2.0799999	2.8451201	4.300542	0.82070702	0.13572903	0.13677416	0.1357289
2.082	2.844274	4.2996863	0.82046288	0.13588124	0.13694103	0.13588111
2.0840001	2.8213001	4.2656423	0.81383586	0.13605263	0.1371358	0.13605251
2.086	2.8475853	4.3054921	0.82141805	0.13620513	0.13729297	0.13620501
2.0880001	2.8455674	4.302892	0.82083595	0.13634388	0.13744722	0.13634374
2.0899999	2.8358373	4.2887262	0.81802917	0.13653013	0.13765255	0.13653
2.092	2.7747858	4.1975839	0.8004182	0.13667681	0.13783944	0.13667667
2.0940001	2.7850922	4.2134835	0.80339116	0.13681266	0.13798654	0.13681251
2.096	2.7846326	4.2132373	0.8032586	0.1369757	0.13816571	0.13697556
2.098	2.7991178	4.2354137	0.80743694	0.13711573	0.13831544	0.13711557
2.0999999	2.7979205	4.2340711	0.80709159	0.13725682	0.13847312	0.13725667
2.102	2.7926158	4.2265709	0.8055613	0.13741142	0.13864639	0.13741127
2.1040001	2.7911956	4.224901	0.80515164	0.13760017	0.13885259	0.1376
2.1059999	2.7986734	4.236584	0.80730873	0.13775265	0.1390184	0.13775249
2.108	2.7840219	4.2150773	0.80308229	0.13791018	0.13919959	0.13791
2.1099999	2.7522735	4.1679316	0.79392403	0.13803516	0.13935657	0.13803499
2.112	2.7723875	4.1985813	0.79972619	0.13822015	0.13954965	0.13821998
2.1140001	2.7702735	4.195896	0.79911631	0.13834895	0.13969686	0.13834876
2.1159999	2.7431456	4.1556923	0.79129094	0.13853573	0.13991526	0.13853555
2.118	2.7402518	4.1518463	0.79045618	0.13868685	0.14008603	0.13868667
2.1199999	2.7324343	4.1406197	0.78820109	0.13882798	0.1402495	0.13882777
2.122	2.7353076	4.145434	0.7890299	0.13897396	0.14041256	0.13897374
2.1240001	2.7133822	4.113054	0.78270531	0.13915022	0.14061966	0.13915002
2.1259999	2.7229007	4.127843	0.78545094	0.1393502	0.14083407	0.13934999
2.128	2.7306198	4.1399413	0.78767759	0.13948773	0.14098655	0.13948751
2.1300001	2.7288423	4.1377988	0.78716487	0.13963913	0.14115842	0.13963891
2.132	2.7326532	4.1440426	0.7882641	0.13981896	0.14135607	0.13981872
2.1340001	2.7183024	4.123053	0.78412437	0.13992025	0.14148502	0.13992
2.1359999	2.6799651	4.0660826	0.77306557	0.1401358	0.14174407	0.14013556
2.138	2.7126738	4.1156878	0.78250074	0.14032025	0.14192991	0.14032
2.1400001	2.707247	4.108098	0.78093529	0.14045581	0.1420893	0.14045557
2.142	2.7048961	4.1051247	0.78025705	0.140628	0.1422841	0.14062775
2.1440001	2.6911771	4.0851037	0.77629966	0.14081584	0.14250203	0.14081557
2.1459999	2.6744648	4.0605991	0.77147883	0.14099025	0.1427089	0.14098999
2.148	2.6898624	4.0842639	0.77592039	0.14117027	0.14290115	0.14116999
2.1500001	2.6857009	4.0785987	0.77471989	0.14129807	0.14305344	0.14129779
2.152	2.6753236	4.063614	0.77172643	0.14144694	0.14323147	0.14144666
2.154	2.6685865	4.0540914	0.76978308	0.14164697	0.14345916	0.14164669
2.1559999	2.6706687	4.0578052	0.7703836	0.14182139	0.1436553	0.1418211
2.158	2.6641662	4.0486472	0.76850784	0.1419881	0.14384982	0.14198779
2.1600001	2.6483122	4.0254702	0.76393461	0.14212365	0.14401991	0.14212335
2.1619999	2.6221592	3.9868499	0.75639039	0.1422592	0.14419824	0.14225889
2.164	2.5560163	3.8882474	0.73731071	0.14244256	0.14445707	0.14244224
2.1659999	2.3748321	3.6170913	0.68504596	0.14258038	0.14477549	0.14258
2.168	2.5138525	3.8262472	0.72514796	0.14272592	0.14482543	0.14272556
2.1700001	2.5946972	3.9481443	0.74846852	0.14289147	0.14495106	0.14289111
2.1719999	2.607782	3.9684081	0.75224292	0.14304368	0.1451184	0.14304332
2.174	2.6113472	3.9743959	0.75327128	0.14322258	0.14532046	0.14322221
2.1760001	2.5957874	3.951705	0.74878287	0.14337037	0.14550688	0.14337
2.178	2.5661142	3.9078482	0.74022329	0.1435315	0.14571949	0.14353111
2.1800001	2.5906929	3.9453764	0.74731326	0.14367839	0.14587225	0.14367801
2.1819999	2.5710607	3.9165952	0.74165004	0.14380818	0.14604566	0.14380776
2.184	2.5839569	3.9366096	0.74537009	0.14398262	0.14623654	0.14398221
2.1860001	2.5892719	3.945259	0.74690324	0.14414243	0.14641934	0.14414201
2.188	2.5346392	3.8639928	0.73114377	0.14430598	0.14666053	0.14430556
2.1900001	2.5447678	3.8798788	0.73406541	0.14441156	0.14678466	0.14441112
2.1919999	2.569548	3.9177462	0.7412135	0.1445471	0.14692567	0.14454665
2.194	2.5639324	3.9100233	0.73959357	0.14471491	0.14712781	0.14471446
2.1960001	2.5573882	3.9009138	0.73770577	0.14488348	0.14733208	0.14488302
2.198	2.5540374	3.8966027	0.73673916	0.14502493	0.14750619	0.14502444
2.2	2.5461271	3.8854583	0.73445725	0.14517049	0.14768938	0.14517
2.2019999	2.5381393	3.8742027	0.73215306	0.14533049	0.14788781	0.14533
2.204	2.5355033	3.8709793	0.73139262	0.14551549	0.14810669	0.14551499
2.2060001	2.4620564	3.7615505	0.71020597	0.14564609	0.14834621	0.14564555
2.2079999	2.4647426	3.7663248	0.71098077	0.145805	0.1485345	0.14580445
2.21	2.5026824	3.8239866	0.7219249	0.14596055	0.14868079	0.14596
2.2119999	2.5118021	3.8384308	0.72455549	0.14604057	0.14878206	0.14604
2.214	2.5050178	3.8290161	0.72259849	0.14624155	0.1490239	0.14624098
2.2160001	2.4836793	3.7977787	0.71644312	0.1464106	0.14925036	0.14641001
2.2179999	2.4785153	3.7908129	0.71495348	0.14654616	0.14942522	0.14654556
2.22	2.4894012	3.8079269	0.71809351	0.14669284	0.14959303	0.14669223
2.2219999	2.4813407	3.796627	0.71576834	0.14686062	0.14980476	0.14686
2.224	2.4728315	3.784661	0.71331376	0.14702175	0.15001089	0.14702112
2.2260001	2.4394946	3.7354607	0.7036972	0.14717511	0.15024064	0.14717445
2.2279999	2.4463313	3.7465294	0.70566922	0.14730468	0.15039699	0.14730399
2.23	2.4505367	3.7536559	0.7068823	0.14746371	0.15058688	0.14746301
2.2320001	2.4483659	3.7512239	0.70625603	0.1476347	0.15079741	0.14763401
2.234	2.4467598	3.7496478	0.70579273	0.1477837	0.15098522	0.147783
2.2360001	2.4353818	3.7334208	0.70251048	0.14793073	0.15118442	0.14793
2.2379999	2.4032856	3.6861233	0.69325191	0.14808075	0.15141602	0.14808
2.24	2.4026948	3.6860925	0.6930815	0.14821879	0.15159316	0.14821803
2.2420001	2.4064926	3.6926474	0.69417685	0.14839478	0.15180312	0.148394
2.244	2.4034453	3.6889435	0.69329786	0.1485568	0.1520089	0.148556
2.2460001	2.4016338	3.6871039	0.69277519	0.14867883	0.1521726	0.14867801
2.2479999	2.3743413	3.6470516	0.68490225	0.14878751	0.15236106	0.14878666
2.25	2.3828498	3.6607076	0.68735659	0.14890486	0.15250566	0.14890399
2.2520001	2.374962	3.6497797	0.68508112	0.14898489	0.1526374	0.14898399
2.2539999	2.341143	3.5999648	0.67532563	0.1490459	0.15279146	0.14904499
2.256	2.3494381	3.6133222	0.6777184	0.14917094	0.15294511	0.14917002
2.2579999	2.3557054	3.6236564	0.67952621	0.14918694	0.15299088	0.149186
2.26	2.349405	3.6151488	0.67770875	0.14918893	0.15304305	0.149188
2.2620001	2.3102553	3.5573783	0.66641539	0.14915498	0.1531146	0.14915399
2.2639999	2.3195956	3.5723484	0.66910964	0.149145	0.15312953	0.14914399
2.266	2.3132401	3.5637955	0.66727626	0.14902102	0.15305528	0.14902
2.2679999	2.314361	3.5664701	0.6675995	0.14884905	0.1529193	0.14884802
2.27	2.3031821	3.550697	0.66437471	0.14873907	0.15286891	0.148738
2.2720001	2.2943213	3.5384159	0.66181862	0.14857407	0.15275886	0.14857299
2.2739999	2.2838543	3.5237338	0.65879923	0.1484061	0.15264943	0.148405
2.276	2.2775945	3.5153681	0.65699345	0.14826512	0.15256051	0.14826398
2.2780001	2.2769713	3.5154609	0.65681356	0.14816315	0.15250134	0.14816201
2.28	2.2512873	3.4779708	0.64940464	0.14806618	0.1524964	0.148065
2.2820001	2.2012271	3.4039166	0.63496411	0.14803823	0.15261482	0.14803701
2.2839999	2.2393246	3.4620954	0.64595366	0.14810623	0.15265255	0.148105
2.286	2.2412027	3.4659441	0.64649534	0.14825126	0.1528437	0.14825001
2.2880001	2.2451262	3.4728628	0.64762706	0.14844827	0.15308434	0.148447
2.29	2.2440715	3.4723107	0.64732271	0.14873331	0.15342597	0.14873201
2.2920001	2.2364992	3.4619758	0.64513826	0.14913337	0.15390007	0.14913204
2.2939999	2.196616	3.4031749	0.63363338	0.1495854	0.15449985	0.14958401
2.296	2.1998733	3.4090893	0.63457292	0.15006744	0.1550372	0.15006603
2.2980001	2.2105563	3.4261481	0.63765442	0.15055646	0.15556528	0.15055503
2.3	2.2287961	3.4545482	0.64291584	0.15105645	0.15608778	0.15105501
2.302	2.2364481	3.4670768	0.645123	0.15153146	0.15660881	0.15152999
2.3039999	2.2347313	3.4655694	0.64462769	0.15193946	0.15708278	0.15193796
2.306	2.2387798	3.4727114	0.6457954	0.15239059	0.15758839	0.15238908
2.3080001	2.236088	3.4697711	0.64501876	0.1526926	0.15795692	0.15269103
2.3099999	2.2307516	3.462869	0.64347935	0.15301557	0.15835407	0.15301397
2.312	2.2344413	3.4695148	0.64454365	0.15333562	0.15872728	0.15333401
2.3139999	2.2244181	3.4556115	0.64165211	0.15356465	0.15904078	0.15356298
2.316	2.2125121	3.4388919	0.63821763	0.15380172	0.15936861	0.15380001
2.3180001	2.204278	3.4276938	0.63584232	0.15400172	0.15965039	0.154
2.3199999	2.2143803	3.4440111	0.63875628	0.15418176	0.15986525	0.15418
2.322	2.1868376	3.4038662	0.63081115	0.15438547	0.16020316	0.15438365
2.3239999	2.1439122	3.3406589	0.61842871	0.15457388	0.16057206	0.154572
2.326	2.1537396	3.3565921	0.62126338	0.1547379	0.16077216	0.154736
2.3280001	2.1786385	3.3951462	0.62844563	0.15487393	0.1609016	0.154872
2.3299999	2.1765147	3.3931722	0.62783283	0.15502695	0.16112401	0.15502499
2.332	2.1681531	3.3818509	0.62542075	0.15518198	0.16136693	0.15517999
2.3340001	2.1654208	3.3789885	0.62463248	0.15529304	0.16154932	0.15529101
2.336	2.1559265	3.3659866	0.62189353	0.15544009	0.16178946	0.15543801
2.3380001	2.1446767	3.3503618	0.61864829	0.15558115	0.16203005	0.15557902
2.3399999	2.1548279	3.3668442	0.62157643	0.15574216	0.16222782	0.15573999
2.342	2.1624199	3.3795078	0.62376624	0.15583672	0.16236484	0.15583454
2.3440001	2.1547724	3.36931	0.62156004	0.15600133	0.162621	0.15599908
2.346	2.1479696	3.360406	0.61959761	0.15606026	0.16276638	0.15605799
2.348	2.1451096	3.3574138	0.61877245	0.1561896	0.16297322	0.15618728
2.3499999	2.1402443	3.3514271	0.61736882	0.15629418	0.16316161	0.15629182
2.352	2.0879877	3.2743538	0.60229462	0.1564543	0.16356632	0.15645182
2.3540001	2.0725435	3.252521	0.59783947	0.15654162	0.1637778	0.15653909
2.3559999	2.0881128	3.2772161	0.60233039	0.15663801	0.16389172	0.15663545
